date,platform,campaign,ad_set,impressions,clicks,spend,conversions,ctr,cpc,audience,geo,device
2023-01-05,Google Ads,Conversion Boost,Display,45525,524,122.13,14,1.15,0.23,Lookalike,US,Mobile
2023-01-05,Meta Ads,Brand Awareness,Search,46026,2518,700.8,23,5.47,0.28,Lookalike,US,Tablet
2023-01-05,Meta Ads,Retargeting,Display,45314,89,90.51,35,0.2,1.02,Broad,UK,Mobile
2023-01-05,Google Ads,Retargeting,Carousel,48068,2633,988.88,66,5.48,0.38,Interest-Based,IN,Tablet
2023-01-05,Meta Ads,Lead Gen,Display,17673,2530,817.86,22,14.32,0.32,Broad,US,Desktop
2023-01-05,Google Ads,Brand Awareness,Video,44884,630,599.9,52,1.4,0.95,Interest-Based,UK,Tablet
2023-01-05,Meta Ads,Brand Awareness,Desktop,38544,874,893.84,59,2.27,1.02,Custom,AU,Desktop
2023-01-05,Meta Ads,Brand Awareness,Video,15901,1399,100.86,9,8.8,0.07,Custom,CA,Desktop
2023-01-05,Meta Ads,Retargeting,Carousel,23918,1688,470.21,60,7.06,0.28,Custom,UK,Desktop
2023-01-05,Meta Ads,Brand Awareness,Display,39402,433,22.18,46,1.1,0.05,Lookalike,AU,Mobile
2023-01-06,Google Ads,Conversion Boost,Desktop,11179,893,351.95,35,7.99,0.39,Lookalike,IN,Mobile
2023-01-06,Meta Ads,Retargeting,Display,20624,2038,1143.42,57,9.88,0.56,Custom,CA,Desktop
2023-01-06,Meta Ads,Lead Gen,Search,36517,918,1074.68,26,2.51,1.17,Broad,AU,Tablet
2023-01-06,Google Ads,Lead Gen,Carousel,17589,545,1354.87,99,3.1,2.49,Interest-Based,UK,Mobile
2023-01-06,Google Ads,Retargeting,Carousel,45582,2601,1148.47,53,5.71,0.44,Interest-Based,IN,Mobile
2023-01-06,Google Ads,Retargeting,Mobile,3708,2041,998.3,58,55.04,0.49,Interest-Based,UK,Tablet
2023-01-06,Google Ads,Retargeting,Search,46046,1872,1135.67,31,4.07,0.61,Interest-Based,US,Mobile
2023-01-06,Meta Ads,Conversion Boost,Display,38306,2259,1175.33,8,5.9,0.52,Interest-Based,AU,Desktop
2023-01-06,Google Ads,Brand Awareness,Carousel,10168,59,733.16,16,0.58,12.43,Custom,US,Tablet
2023-01-06,Google Ads,Retargeting,Video,29483,1633,458.91,24,5.54,0.28,Custom,UK,Tablet
2023-01-06,Meta Ads,Retargeting,Desktop,12156,2966,171.72,64,24.4,0.06,Interest-Based,CA,Tablet
2023-01-06,Google Ads,Lead Gen,Carousel,39078,1802,274.69,80,4.61,0.15,Lookalike,IN,Tablet
2023-01-06,Google Ads,Conversion Boost,Mobile,11728,944,1244.71,14,8.05,1.32,Interest-Based,US,Mobile
2023-01-06,Meta Ads,Conversion Boost,Display,8263,1964,1209.21,22,23.77,0.62,Interest-Based,IN,Desktop
2023-01-06,Google Ads,Lead Gen,Mobile,14689,216,1278.7,56,1.47,5.92,Broad,CA,Tablet
2023-01-06,Meta Ads,Retargeting,Display,37432,812,96.81,72,2.17,0.12,Custom,UK,Mobile
2023-01-06,Google Ads,Brand Awareness,Mobile,22644,631,516.7,51,2.79,0.82,Custom,IN,Desktop
2023-01-06,Meta Ads,Brand Awareness,Carousel,36060,1588,195.93,48,4.4,0.12,Interest-Based,IN,Mobile
2023-01-06,Google Ads,Retargeting,Search,26675,1953,851.87,54,7.32,0.44,Interest-Based,US,Mobile
2023-01-06,Meta Ads,Retargeting,Desktop,38055,114,481.74,89,0.3,4.23,Custom,UK,Tablet
2023-01-06,Google Ads,Lead Gen,Carousel,45814,1617,593.11,67,3.53,0.37,Interest-Based,US,Tablet
2023-01-06,Meta Ads,Retargeting,Mobile,7033,418,57.29,34,5.94,0.14,Lookalike,IN,Desktop
2023-01-06,Meta Ads,Conversion Boost,Desktop,19919,127,1061.48,13,0.64,8.36,Interest-Based,CA,Desktop
2023-01-06,Meta Ads,Lead Gen,Video,5769,750,164.32,87,13.0,0.22,Interest-Based,CA,Tablet
2023-01-06,Meta Ads,Brand Awareness,Desktop,28962,951,828.72,48,3.28,0.87,Interest-Based,AU,Desktop
2023-01-06,Google Ads,Brand Awareness,Display,39055,2436,655.8,68,6.24,0.27,Interest-Based,AU,Desktop
2023-01-06,Meta Ads,Lead Gen,Search,40194,439,195.37,63,1.09,0.45,Interest-Based,US,Tablet
2023-01-06,Meta Ads,Conversion Boost,Carousel,41893,1556,1429.65,79,3.71,0.92,Lookalike,UK,Tablet
2023-01-06,Google Ads,Lead Gen,Search,5986,1531,1217.01,94,25.58,0.79,Lookalike,US,Desktop
2023-01-06,Google Ads,Brand Awareness,Mobile,17835,2525,449.27,21,14.16,0.18,Custom,AU,Desktop
2023-01-06,Google Ads,Conversion Boost,Display,18266,362,1199.09,6,1.98,3.31,Lookalike,CA,Desktop
2023-01-06,Meta Ads,Lead Gen,Desktop,42334,500,1279.01,82,1.18,2.56,Lookalike,US,Desktop
2023-01-06,Google Ads,Lead Gen,Search,12442,1283,386.31,71,10.31,0.3,Lookalike,IN,Desktop
2023-01-06,Meta Ads,Conversion Boost,Carousel,8291,162,49.3,52,1.95,0.3,Broad,AU,Mobile
2023-01-06,Meta Ads,Brand Awareness,Carousel,27500,189,939.51,96,0.69,4.97,Lookalike,IN,Desktop
2023-01-06,Google Ads,Brand Awareness,Display,11808,1997,618.7,58,16.91,0.31,Lookalike,UK,Tablet
2023-01-06,Google Ads,Lead Gen,Display,20488,1391,144.2,18,6.79,0.1,Interest-Based,IN,Desktop
2023-01-06,Meta Ads,Conversion Boost,Carousel,22205,2294,126.72,93,10.33,0.06,Broad,US,Mobile
2023-01-06,Google Ads,Retargeting,Mobile,19990,501,1473.43,83,2.51,2.94,Broad,IN,Mobile
2023-01-06,Google Ads,Lead Gen,Display,4765,2488,955.78,13,52.21,0.38,Interest-Based,US,Tablet
2023-01-06,Google Ads,Brand Awareness,Desktop,23742,177,1131.39,19,0.75,6.39,Lookalike,IN,Tablet
2023-01-06,Meta Ads,Brand Awareness,Video,24580,1865,428.95,73,7.59,0.23,Custom,UK,Desktop
2023-01-06,Meta Ads,Retargeting,Mobile,30240,1465,119.9,28,4.84,0.08,Custom,CA,Tablet
2023-01-06,Meta Ads,Retargeting,Desktop,33969,2114,172.62,57,6.22,0.08,Custom,IN,Desktop
2023-01-06,Meta Ads,Brand Awareness,Video,31020,1485,617.33,68,4.79,0.42,Lookalike,UK,Desktop
2023-01-06,Google Ads,Conversion Boost,Video,49209,1541,645.64,90,3.13,0.42,Interest-Based,CA,Tablet
2023-01-06,Google Ads,Brand Awareness,Video,23192,2484,323.89,88,10.71,0.13,Lookalike,CA,Mobile
2023-01-06,Meta Ads,Conversion Boost,Video,15114,257,953.44,23,1.7,3.71,Interest-Based,IN,Desktop
2023-01-06,Meta Ads,Lead Gen,Carousel,11825,2263,1453.44,42,19.14,0.64,Custom,US,Mobile
2023-01-06,Google Ads,Retargeting,Display,33182,268,131.86,19,0.81,0.49,Broad,UK,Mobile
2023-01-07,Google Ads,Lead Gen,Carousel,17346,2650,156.26,18,15.28,0.06,Broad,AU,Mobile
2023-01-07,Meta Ads,Conversion Boost,Search,30267,2464,839.0,52,8.14,0.34,Lookalike,CA,Tablet
2023-01-07,Google Ads,Lead Gen,Mobile,20233,1207,391.32,9,5.97,0.32,Custom,UK,Tablet
2023-01-07,Google Ads,Brand Awareness,Desktop,13360,530,1014.64,69,3.97,1.91,Lookalike,IN,Tablet
2023-01-07,Meta Ads,Retargeting,Desktop,46800,1516,421.22,1,3.24,0.28,Interest-Based,IN,Tablet
2023-01-07,Meta Ads,Retargeting,Video,30084,1138,193.26,88,3.78,0.17,Broad,CA,Tablet
2023-01-07,Meta Ads,Retargeting,Carousel,16438,711,1409.8,20,4.33,1.98,Lookalike,AU,Mobile
2023-01-07,Google Ads,Retargeting,Search,48994,1321,889.63,97,2.7,0.67,Custom,IN,Desktop
2023-01-07,Meta Ads,Retargeting,Mobile,19845,74,94.72,64,0.37,1.28,Custom,AU,Mobile
2023-01-07,Google Ads,Retargeting,Carousel,38164,1141,1405.68,8,2.99,1.23,Custom,US,Mobile
2023-01-07,Meta Ads,Retargeting,Desktop,1082,1970,346.32,72,182.07,0.18,Custom,IN,Mobile
2023-01-07,Meta Ads,Conversion Boost,Carousel,16596,2143,299.04,31,12.91,0.14,Lookalike,US,Tablet
2023-01-07,Meta Ads,Brand Awareness,Display,31981,225,1004.19,73,0.7,4.46,Interest-Based,UK,Tablet
2023-01-07,Google Ads,Conversion Boost,Display,17753,1868,661.7,34,10.52,0.35,Broad,UK,Tablet
2023-01-07,Google Ads,Lead Gen,Carousel,8674,1414,1373.53,27,16.3,0.97,Custom,IN,Mobile
2023-01-07,Meta Ads,Lead Gen,Carousel,30038,693,662.92,72,2.31,0.96,Broad,IN,Desktop
2023-01-07,Google Ads,Conversion Boost,Mobile,25473,1321,359.17,42,5.19,0.27,Custom,US,Tablet
2023-01-07,Meta Ads,Retargeting,Mobile,36192,1114,378.19,83,3.08,0.34,Custom,CA,Mobile
2023-01-07,Google Ads,Retargeting,Carousel,29327,2136,314.92,22,7.28,0.15,Interest-Based,US,Mobile
2023-01-07,Meta Ads,Conversion Boost,Mobile,2134,1553,1369.05,62,72.77,0.88,Custom,AU,Desktop
2023-01-07,Google Ads,Brand Awareness,Mobile,23520,1439,420.79,47,6.12,0.29,Custom,CA,Tablet
2023-01-07,Google Ads,Retargeting,Desktop,22281,2393,545.19,49,10.74,0.23,Custom,UK,Desktop
2023-01-07,Meta Ads,Brand Awareness,Display,28586,1387,903.7,15,4.85,0.65,Interest-Based,US,Desktop
2023-01-07,Meta Ads,Conversion Boost,Carousel,13625,1679,1428.21,9,12.32,0.85,Custom,CA,Mobile
2023-01-07,Google Ads,Retargeting,Search,2361,1623,587.26,35,68.74,0.36,Interest-Based,CA,Tablet
2023-01-07,Meta Ads,Conversion Boost,Search,8610,2416,825.5,45,28.06,0.34,Lookalike,CA,Mobile
2023-01-07,Meta Ads,Retargeting,Desktop,11626,2043,780.14,90,17.57,0.38,Lookalike,CA,Tablet
2023-01-07,Meta Ads,Retargeting,Search,45781,1849,121.32,80,4.04,0.07,Lookalike,CA,Mobile
2023-01-07,Google Ads,Brand Awareness,Desktop,24624,2606,884.98,88,10.58,0.34,Broad,CA,Tablet
2023-01-07,Google Ads,Conversion Boost,Search,17678,1442,1300.49,96,8.16,0.9,Broad,UK,Desktop
2023-01-07,Meta Ads,Retargeting,Carousel,27293,2646,1006.37,55,9.69,0.38,Broad,UK,Tablet
2023-01-07,Google Ads,Conversion Boost,Mobile,20642,2950,628.78,57,14.29,0.21,Interest-Based,AU,Desktop
2023-01-07,Google Ads,Lead Gen,Search,5458,2220,1064.08,39,40.67,0.48,Broad,UK,Desktop
2023-01-07,Google Ads,Brand Awareness,Search,44427,1692,1405.7,91,3.81,0.83,Lookalike,IN,Desktop
2023-01-07,Meta Ads,Retargeting,Display,8697,112,452.73,10,1.29,4.04,Interest-Based,AU,Mobile
2023-01-07,Google Ads,Retargeting,Carousel,8352,1278,465.55,6,15.3,0.36,Interest-Based,UK,Tablet
2023-01-07,Meta Ads,Lead Gen,Search,37412,924,746.82,67,2.47,0.81,Interest-Based,AU,Desktop
2023-01-07,Meta Ads,Conversion Boost,Mobile,32707,872,1075.18,37,2.67,1.23,Interest-Based,IN,Tablet
2023-01-07,Meta Ads,Lead Gen,Video,31449,170,405.15,37,0.54,2.38,Interest-Based,AU,Tablet
2023-01-07,Google Ads,Brand Awareness,Display,14652,1057,784.31,73,7.21,0.74,Custom,AU,Tablet
2023-01-07,Google Ads,Brand Awareness,Mobile,48963,2118,1125.23,66,4.33,0.53,Broad,UK,Tablet
2023-01-07,Google Ads,Retargeting,Carousel,36436,2400,1034.0,34,6.59,0.43,Lookalike,US,Desktop
2023-01-07,Meta Ads,Conversion Boost,Desktop,13356,1202,478.51,59,9.0,0.4,Lookalike,UK,Desktop
2023-01-07,Meta Ads,Brand Awareness,Search,36098,2409,839.0,24,6.67,0.35,Lookalike,AU,Mobile
2023-01-07,Meta Ads,Brand Awareness,Mobile,33828,1963,1246.26,24,5.8,0.63,Broad,AU,Desktop
2023-01-07,Google Ads,Lead Gen,Mobile,31444,1384,339.77,54,4.4,0.25,Lookalike,IN,Tablet
2023-01-07,Google Ads,Retargeting,Display,45895,1621,955.68,48,3.53,0.59,Lookalike,UK,Desktop
2023-01-07,Google Ads,Retargeting,Desktop,16721,363,1412.86,96,2.17,3.89,Interest-Based,AU,Mobile
2023-01-07,Meta Ads,Conversion Boost,Search,24408,1286,1357.27,5,5.27,1.06,Custom,IN,Desktop
2023-01-07,Google Ads,Brand Awareness,Search,49114,2206,764.64,21,4.49,0.35,Interest-Based,IN,Tablet
2023-01-08,Meta Ads,Lead Gen,Video,36240,2727,1195.84,86,7.52,0.44,Custom,IN,Desktop
2023-01-08,Meta Ads,Conversion Boost,Search,11704,2173,1290.97,66,18.57,0.59,Lookalike,UK,Desktop
2023-01-08,Meta Ads,Brand Awareness,Search,48517,2922,39.61,72,6.02,0.01,Lookalike,IN,Mobile
2023-01-08,Meta Ads,Brand Awareness,Search,47364,1750,628.42,31,3.69,0.36,Interest-Based,IN,Tablet
2023-01-08,Meta Ads,Conversion Boost,Carousel,45589,544,744.28,44,1.19,1.37,Broad,CA,Mobile
2023-01-08,Meta Ads,Conversion Boost,Search,6520,646,1083.73,5,9.91,1.68,Lookalike,AU,Desktop
2023-01-08,Meta Ads,Brand Awareness,Carousel,15955,1679,258.82,32,10.52,0.15,Custom,CA,Mobile
2023-01-08,Meta Ads,Lead Gen,Search,42680,687,265.31,41,1.61,0.39,Lookalike,UK,Desktop
2023-01-08,Meta Ads,Brand Awareness,Carousel,42458,683,544.32,35,1.61,0.8,Interest-Based,US,Tablet
2023-01-08,Google Ads,Conversion Boost,Video,30345,1786,333.6,10,5.89,0.19,Interest-Based,CA,Tablet
2023-01-08,Meta Ads,Retargeting,Display,27829,2344,380.72,18,8.42,0.16,Custom,AU,Tablet
2023-01-08,Google Ads,Retargeting,Display,48221,461,866.43,8,0.96,1.88,Custom,UK,Desktop
2023-01-08,Google Ads,Retargeting,Mobile,16534,68,1024.89,39,0.41,15.07,Interest-Based,CA,Desktop
2023-01-08,Google Ads,Brand Awareness,Display,38865,498,321.43,97,1.28,0.65,Broad,IN,Desktop
2023-01-08,Google Ads,Conversion Boost,Video,6618,190,1308.38,33,2.87,6.89,Interest-Based,AU,Tablet
2023-01-08,Meta Ads,Conversion Boost,Mobile,5188,288,190.78,48,5.55,0.66,Interest-Based,AU,Desktop
2023-01-08,Google Ads,Brand Awareness,Search,29916,881,1401.03,38,2.94,1.59,Broad,AU,Tablet
2023-01-08,Google Ads,Lead Gen,Carousel,20071,905,1044.27,70,4.51,1.15,Custom,AU,Desktop
2023-01-08,Meta Ads,Lead Gen,Display,16810,1080,1164.02,52,6.42,1.08,Lookalike,US,Tablet
2023-01-08,Google Ads,Conversion Boost,Search,1192,1826,924.78,42,153.19,0.51,Lookalike,UK,Mobile
2023-01-08,Meta Ads,Retargeting,Search,33130,2638,950.07,31,7.96,0.36,Interest-Based,CA,Mobile
2023-01-08,Meta Ads,Lead Gen,Video,48897,1453,1324.71,53,2.97,0.91,Custom,AU,Mobile
2023-01-08,Google Ads,Conversion Boost,Display,40579,1146,812.77,64,2.82,0.71,Interest-Based,UK,Mobile
2023-01-08,Meta Ads,Conversion Boost,Mobile,34272,1671,1268.12,50,4.88,0.76,Custom,IN,Tablet
2023-01-08,Google Ads,Brand Awareness,Display,7773,1272,687.92,82,16.36,0.54,Interest-Based,CA,Tablet
2023-01-08,Meta Ads,Conversion Boost,Mobile,38825,478,736.83,10,1.23,1.54,Custom,CA,Mobile
2023-01-08,Google Ads,Retargeting,Carousel,4764,591,978.71,17,12.41,1.66,Broad,CA,Tablet
2023-01-08,Meta Ads,Conversion Boost,Video,44442,433,321.14,95,0.97,0.74,Interest-Based,IN,Tablet
2023-01-08,Google Ads,Conversion Boost,Desktop,37487,2631,729.3,56,7.02,0.28,Custom,US,Desktop
2023-01-08,Meta Ads,Conversion Boost,Display,39759,2389,1274.93,56,6.01,0.53,Lookalike,AU,Tablet
2023-01-08,Meta Ads,Lead Gen,Video,12312,734,686.71,76,5.96,0.94,Interest-Based,IN,Tablet
2023-01-08,Meta Ads,Lead Gen,Desktop,25565,2432,362.69,92,9.51,0.15,Broad,US,Mobile
2023-01-08,Google Ads,Retargeting,Video,34402,1819,495.32,82,5.29,0.27,Interest-Based,UK,Tablet
2023-01-08,Meta Ads,Conversion Boost,Desktop,47773,255,571.35,58,0.53,2.24,Broad,IN,Mobile
2023-01-08,Meta Ads,Retargeting,Mobile,28197,693,707.07,74,2.46,1.02,Interest-Based,AU,Tablet
2023-01-08,Meta Ads,Brand Awareness,Desktop,28769,2716,1395.35,29,9.44,0.51,Custom,UK,Desktop
2023-01-08,Meta Ads,Lead Gen,Display,4306,947,999.29,48,21.99,1.06,Interest-Based,UK,Tablet
2023-01-08,Meta Ads,Lead Gen,Carousel,49008,2445,955.34,97,4.99,0.39,Interest-Based,IN,Tablet
2023-01-08,Meta Ads,Conversion Boost,Mobile,45535,768,92.01,35,1.69,0.12,Custom,US,Desktop
2023-01-08,Google Ads,Lead Gen,Display,22639,299,831.09,44,1.32,2.78,Lookalike,CA,Desktop
2023-01-08,Meta Ads,Brand Awareness,Desktop,36622,1553,786.65,80,4.24,0.51,Lookalike,AU,Tablet
2023-01-08,Google Ads,Brand Awareness,Carousel,45386,2582,326.72,43,5.69,0.13,Lookalike,US,Mobile
2023-01-08,Google Ads,Brand Awareness,Display,20996,2668,271.42,8,12.71,0.1,Broad,UK,Desktop
2023-01-08,Google Ads,Lead Gen,Carousel,36710,269,598.32,57,0.73,2.22,Custom,CA,Tablet
2023-01-08,Google Ads,Brand Awareness,Desktop,44408,2824,916.01,20,6.36,0.32,Interest-Based,UK,Mobile
2023-01-08,Meta Ads,Lead Gen,Search,16935,907,1335.91,85,5.36,1.47,Broad,CA,Tablet
2023-01-08,Google Ads,Conversion Boost,Display,20275,1755,634.16,10,8.66,0.36,Broad,IN,Tablet
2023-01-08,Meta Ads,Lead Gen,Carousel,33821,2625,319.34,58,7.76,0.12,Custom,US,Mobile
2023-01-08,Meta Ads,Lead Gen,Carousel,39712,1004,1295.04,93,2.53,1.29,Interest-Based,CA,Mobile
2023-01-08,Google Ads,Brand Awareness,Search,7859,699,770.45,78,8.89,1.1,Custom,UK,Mobile
2023-01-09,Meta Ads,Brand Awareness,Display,22839,2690,885.31,49,11.78,0.33,Broad,AU,Mobile
2023-01-09,Google Ads,Conversion Boost,Video,7539,420,1236.31,17,5.57,2.94,Custom,US,Tablet
2023-01-09,Meta Ads,Retargeting,Carousel,8485,2833,658.01,61,33.39,0.23,Broad,AU,Desktop
2023-01-09,Google Ads,Conversion Boost,Carousel,29453,2602,410.81,37,8.83,0.16,Custom,UK,Desktop
2023-01-09,Meta Ads,Retargeting,Search,13226,2158,500.28,44,16.32,0.23,Interest-Based,UK,Tablet
2023-01-09,Meta Ads,Conversion Boost,Mobile,23495,205,705.41,12,0.87,3.44,Lookalike,CA,Desktop
2023-01-09,Meta Ads,Brand Awareness,Display,1922,2965,1239.18,73,154.27,0.42,Broad,IN,Mobile
2023-01-09,Meta Ads,Conversion Boost,Mobile,49564,1024,1236.04,95,2.07,1.21,Interest-Based,US,Desktop
2023-01-09,Google Ads,Brand Awareness,Mobile,11006,2984,297.83,83,27.11,0.1,Lookalike,UK,Mobile
2023-01-09,Google Ads,Conversion Boost,Display,21324,2437,565.15,27,11.43,0.23,Lookalike,CA,Desktop
2023-01-09,Google Ads,Brand Awareness,Carousel,30063,818,706.71,21,2.72,0.86,Custom,UK,Mobile
2023-01-09,Meta Ads,Conversion Boost,Video,2093,2990,1321.19,34,142.86,0.44,Broad,US,Mobile
2023-01-09,Google Ads,Retargeting,Desktop,6710,1590,952.46,45,23.7,0.6,Interest-Based,AU,Desktop
2023-01-09,Meta Ads,Retargeting,Mobile,34457,2999,654.9,58,8.7,0.22,Interest-Based,AU,Desktop
2023-01-09,Google Ads,Retargeting,Carousel,45535,504,1494.31,17,1.11,2.96,Broad,CA,Tablet
2023-01-09,Google Ads,Retargeting,Carousel,33001,2428,1222.82,37,7.36,0.5,Lookalike,IN,Tablet
2023-01-09,Google Ads,Conversion Boost,Carousel,36503,2124,1498.36,42,5.82,0.71,Interest-Based,UK,Desktop
2023-01-09,Google Ads,Brand Awareness,Video,34724,2896,1206.0,60,8.34,0.42,Broad,UK,Desktop
2023-01-09,Meta Ads,Brand Awareness,Display,28081,1524,1496.49,34,5.43,0.98,Custom,US,Desktop
2023-01-09,Meta Ads,Lead Gen,Desktop,46406,2350,490.79,34,5.06,0.21,Custom,UK,Tablet
2023-01-09,Google Ads,Conversion Boost,Mobile,47067,2556,553.43,53,5.43,0.22,Lookalike,US,Tablet
2023-01-09,Meta Ads,Retargeting,Video,15282,2096,138.73,34,13.72,0.07,Lookalike,CA,Desktop
2023-01-09,Meta Ads,Brand Awareness,Display,48701,215,45.38,23,0.44,0.21,Interest-Based,US,Desktop
2023-01-09,Meta Ads,Retargeting,Display,42073,1041,477.25,54,2.47,0.46,Lookalike,CA,Mobile
2023-01-09,Google Ads,Lead Gen,Search,31926,1308,27.91,2,4.1,0.02,Interest-Based,AU,Tablet
2023-01-09,Google Ads,Brand Awareness,Display,47287,758,1299.36,9,1.6,1.71,Broad,UK,Tablet
2023-01-09,Google Ads,Lead Gen,Desktop,11776,117,1486.21,18,0.99,12.7,Broad,AU,Tablet
2023-01-09,Meta Ads,Conversion Boost,Mobile,11922,2171,224.88,24,18.21,0.1,Custom,IN,Mobile
2023-01-09,Meta Ads,Conversion Boost,Video,39163,2308,1305.25,10,5.89,0.57,Custom,US,Tablet
2023-01-09,Google Ads,Conversion Boost,Video,6741,1043,526.02,68,15.47,0.5,Interest-Based,IN,Mobile
2023-01-09,Meta Ads,Brand Awareness,Display,4262,1388,714.54,20,32.57,0.51,Broad,CA,Desktop
2023-01-09,Meta Ads,Retargeting,Video,36595,1635,981.27,41,4.47,0.6,Lookalike,IN,Mobile
2023-01-09,Google Ads,Conversion Boost,Search,25229,1994,765.93,31,7.9,0.38,Custom,IN,Mobile
2023-01-09,Meta Ads,Conversion Boost,Display,29554,2286,1018.68,54,7.73,0.45,Interest-Based,US,Desktop
2023-01-09,Google Ads,Brand Awareness,Mobile,40605,1795,182.89,74,4.42,0.1,Custom,US,Desktop
2023-01-09,Google Ads,Conversion Boost,Mobile,26515,1498,973.5,88,5.65,0.65,Lookalike,US,Tablet
2023-01-09,Meta Ads,Conversion Boost,Search,14288,1255,427.43,82,8.78,0.34,Interest-Based,US,Mobile
2023-01-09,Google Ads,Brand Awareness,Desktop,30504,2936,906.97,14,9.62,0.31,Custom,AU,Desktop
2023-01-09,Meta Ads,Brand Awareness,Video,17999,455,693.65,46,2.53,1.52,Broad,UK,Tablet
2023-01-09,Google Ads,Lead Gen,Search,46148,2527,271.2,19,5.48,0.11,Lookalike,US,Mobile
2023-01-09,Google Ads,Retargeting,Search,5529,1185,56.95,58,21.43,0.05,Lookalike,US,Tablet
2023-01-09,Google Ads,Conversion Boost,Mobile,38930,256,1260.47,19,0.66,4.92,Custom,IN,Tablet
2023-01-09,Google Ads,Retargeting,Search,48269,2740,965.77,89,5.68,0.35,Broad,US,Tablet
2023-01-09,Meta Ads,Conversion Boost,Display,6213,62,247.46,36,1.0,3.99,Broad,US,Desktop
2023-01-09,Google Ads,Conversion Boost,Search,26520,2839,971.01,53,10.71,0.34,Interest-Based,CA,Tablet
2023-01-09,Meta Ads,Lead Gen,Video,43570,2973,545.29,21,6.82,0.18,Interest-Based,UK,Mobile
2023-01-09,Meta Ads,Lead Gen,Search,15995,1102,646.54,29,6.89,0.59,Custom,IN,Tablet
2023-01-09,Google Ads,Conversion Boost,Search,33464,689,932.15,54,2.06,1.35,Interest-Based,UK,Mobile
2023-01-09,Meta Ads,Conversion Boost,Desktop,47223,991,995.39,6,2.1,1.0,Lookalike,UK,Tablet
2023-01-09,Google Ads,Retargeting,Video,18359,1004,1331.42,47,5.47,1.33,Lookalike,UK,Desktop
2023-01-10,Google Ads,Lead Gen,Desktop,41150,2185,1329.18,72,5.31,0.61,Interest-Based,IN,Tablet
2023-01-10,Google Ads,Brand Awareness,Desktop,29850,2309,340.02,80,7.74,0.15,Broad,UK,Desktop
2023-01-10,Google Ads,Lead Gen,Video,47830,2728,936.11,78,5.7,0.34,Custom,CA,Mobile
2023-01-10,Meta Ads,Brand Awareness,Search,28230,934,112.34,19,3.31,0.12,Broad,IN,Desktop
2023-01-10,Google Ads,Lead Gen,Carousel,15715,1382,1463.51,48,8.79,1.06,Custom,AU,Tablet
2023-01-10,Google Ads,Lead Gen,Desktop,36903,2907,1408.19,18,7.88,0.48,Broad,US,Desktop
2023-01-10,Meta Ads,Lead Gen,Carousel,35314,2019,636.0,57,5.72,0.32,Broad,US,Desktop
2023-01-10,Google Ads,Conversion Boost,Desktop,47881,812,714.28,87,1.7,0.88,Interest-Based,IN,Desktop
2023-01-10,Meta Ads,Retargeting,Video,46961,613,668.92,83,1.31,1.09,Custom,CA,Desktop
2023-01-10,Meta Ads,Conversion Boost,Search,37738,2090,1452.29,39,5.54,0.69,Lookalike,CA,Mobile
2023-01-10,Meta Ads,Conversion Boost,Mobile,38099,2153,250.25,10,5.65,0.12,Custom,UK,Desktop
2023-01-10,Meta Ads,Brand Awareness,Search,25685,241,463.09,93,0.94,1.92,Broad,UK,Desktop
2023-01-10,Meta Ads,Conversion Boost,Display,43043,699,399.57,48,1.62,0.57,Custom,CA,Mobile
2023-01-10,Google Ads,Conversion Boost,Carousel,18420,85,331.55,3,0.46,3.9,Custom,IN,Tablet
2023-01-10,Google Ads,Retargeting,Desktop,45254,1411,527.11,87,3.12,0.37,Interest-Based,AU,Mobile
2023-01-10,Google Ads,Brand Awareness,Display,13158,2887,737.12,10,21.94,0.26,Broad,AU,Mobile
2023-01-10,Meta Ads,Retargeting,Video,35779,2193,250.85,63,6.13,0.11,Interest-Based,IN,Tablet
2023-01-10,Google Ads,Lead Gen,Mobile,46541,1339,768.15,23,2.88,0.57,Interest-Based,IN,Mobile
2023-01-10,Google Ads,Conversion Boost,Desktop,24906,2013,424.99,61,8.08,0.21,Custom,CA,Tablet
2023-01-10,Meta Ads,Retargeting,Display,39230,2832,473.57,56,7.22,0.17,Lookalike,US,Tablet
2023-01-10,Google Ads,Retargeting,Search,31134,2203,437.24,97,7.08,0.2,Custom,UK,Desktop
2023-01-10,Meta Ads,Brand Awareness,Video,28413,1162,869.95,75,4.09,0.75,Broad,AU,Desktop
2023-01-10,Meta Ads,Retargeting,Display,46991,1472,314.88,78,3.13,0.21,Custom,CA,Tablet
2023-01-10,Meta Ads,Conversion Boost,Search,22158,2946,1152.44,39,13.3,0.39,Custom,US,Mobile
2023-01-10,Google Ads,Lead Gen,Mobile,32379,1155,716.88,72,3.57,0.62,Lookalike,UK,Desktop
2023-01-10,Meta Ads,Brand Awareness,Carousel,1446,1284,993.96,98,88.8,0.77,Lookalike,US,Mobile
2023-01-10,Meta Ads,Lead Gen,Desktop,21527,1512,1053.83,58,7.02,0.7,Lookalike,UK,Tablet
2023-01-10,Meta Ads,Retargeting,Carousel,48448,2321,206.48,12,4.79,0.09,Lookalike,UK,Mobile
2023-01-10,Google Ads,Retargeting,Mobile,28500,898,1230.43,5,3.15,1.37,Broad,IN,Tablet
2023-01-10,Google Ads,Brand Awareness,Mobile,38842,1662,877.39,89,4.28,0.53,Interest-Based,UK,Mobile
